,TEAM_NAME,YEAR,WIN_PCT,NBA_FINALS_APPEARANCE,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS
31,Bulls,1997,0.756,LEAGUE CHAMPION,0.451,0.323,0.743,15.158536585365853,29.73170731707317,44.890243902439025,23.804878048780488,20.621951219512194,8.487804878048781,14.365853658536585,4.304878048780488,96.71951219512195
32,Bulls,1998,0.26,N/A,0.401,0.289,0.709,11.46,27.88,39.34,20.34,22.24,8.72,15.48,3.38,81.9
33,Bulls,1999,0.207,N/A,0.415,0.329,0.709,12.585365853658537,28.329268292682926,40.91463414634146,20.0609756097561,23.26829268292683,7.878048780487805,18.98780487804878,4.670731707317073,84.78048780487805
34,Bulls,2000,0.183,N/A,0.424,0.346,0.739,11.292682926829269,27.5609756097561,38.853658536585364,22.073170731707318,23.195121951219512,8.231707317073171,15.75609756097561,4.621951219512195,87.57317073170732
35,Bulls,2001,0.256,N/A,0.433,0.346,0.722,11.268292682926829,28.76829268292683,40.03658536585366,22.158536585365855,22.365853658536587,7.719512195121951,15.268292682926829,4.402439024390244,89.45121951219512
36,Bulls,2002,0.366,N/A,0.445,0.35,0.722,12.012195121951219,30.98780487804878,43.0,21.73170731707317,24.73170731707317,7.378048780487805,16.926829268292682,5.621951219512195,94.95121951219512
37,Bulls,2003,0.28,N/A,0.414,0.342,0.725,12.78048780487805,30.71951219512195,43.5,21.865853658536587,23.304878048780488,8.036585365853659,16.109756097560975,4.829268292682927,89.6951219512195
38,Bulls,2004,0.573,N/A,0.432,0.357,0.75,12.207317073170731,31.597560975609756,43.80487804878049,21.25609756097561,24.73170731707317,7.024390243902439,16.71951219512195,4.5,94.45121951219512
39,Bulls,2005,0.5,N/A,0.446,0.379,0.738,11.048780487804878,31.73170731707317,42.78048780487805,22.0,24.853658536585368,6.195121951219512,14.926829268292684,4.2073170731707314,97.8048780487805
40,Bulls,2006,0.598,N/A,0.457,0.388,0.734,12.0,31.670731707317074,43.670731707317074,22.341463414634145,23.26829268292683,7.7926829268292686,15.975609756097562,5.426829268292683,98.78048780487805
41,Bulls,2007,0.402,N/A,0.435,0.363,0.756,12.804878048780488,30.21951219512195,43.02439024390244,22.085365853658537,21.75609756097561,7.7439024390243905,14.597560975609756,5.2317073170731705,97.32926829268293
42,Bulls,2008,0.5,N/A,0.457,0.381,0.796,11.829268292682928,30.25609756097561,42.08536585365854,21.121951219512194,20.841463414634145,7.5,14.536585365853659,5.524390243902439,102.17073170731707
43,Bulls,2009,0.5,N/A,0.451,0.33,0.754,11.426829268292684,33.109756097560975,44.53658536585366,20.78048780487805,20.097560975609756,6.475609756097561,14.329268292682928,5.829268292682927,97.47560975609755
44,Bulls,2010,0.756,N/A,0.462,0.361,0.743,11.792682926829269,32.36585365853659,44.15853658536585,22.28048780487805,19.98780487804878,7.219512195121951,14.158536585365853,5.7073170731707314,98.6219512195122
45,Bulls,2011,0.758,N/A,0.452,0.375,0.722,13.863636363636363,32.803030303030305,46.666666666666664,23.136363636363637,17.257575757575758,6.909090909090909,13.984848484848484,5.878787878787879,96.34848484848484
